label,exclusion_set,seed,axis,test_isolation,test_cross_mean,test_seen_lipid_share,test_protein_isolation,test_protein_cross_mean,test_block_proteins,test_train_proteins,protein_descriptors,valid_isolation,valid_cross_mean,valid_seen_lipid_share,valid_protein_isolation,train_rows,valid_rows,test_rows,test_positives,test_positive_rate,test_proteins,train_positives,test_block_structures,test_train_structures,TP,FP,TN,FN,balanced_accuracy,F1,TP_share,FP_share,TN_share,FN_share
descriptors_no_extent_coarse_add_lipprop_extent,groups_CRAL-TRIO,4,double_coldsplit,0.7860174775123596,0.5296107530593872,0.0,0.7041516665508666,0.38822954276298177,6,23,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.7918075919151306,0.5293230414390564,0.0,0.7343329140856957,1044,129,128,67,0.5234375,6,350,267,937,19.0,23.0,38.0,48.0,0.453266,0.348624,0.1484375,0.1796875,0.296875,0.375
descriptors_no_extent_coarse_add_lipprop_extent,groups_START,3,double_coldsplit,0.7917987704277039,0.5014299154281616,0.0,0.7875839060596919,0.45957617999425066,3,28,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.7933385372161865,0.5034323930740356,0.0,0.7875839060596919,879,153,154,65,0.42207792207792205,3,293,646,400,26.0,37.0,52.0,39.0,0.492135,0.40625,0.16883116883116883,0.24025974025974026,0.33766233766233766,0.2532467532467532
descriptors_no_extent_coarse_add_lipprop_extent,groups_LBP_BPI_CETP,3,double_coldsplit,0.7920119166374207,0.4965505301952362,0.0,0.7623111940352378,0.44145857860106397,2,28,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.7932193279266357,0.49628618359565735,0.0,0.7623111940352378,1164,71,70,23,0.32857142857142857,2,388,487,435,12.0,11.0,36.0,11.0,0.643848,0.521739,0.17142857142857143,0.15714285714285714,0.5142857142857142,0.15714285714285714
descriptors_no_extent_coarse_add_lipprop_extent,groups_lipocalin,1,double_coldsplit,0.7926064729690552,0.5029802918434143,0.0,0.6766998159137416,0.3673031575757044,8,21,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.785979151725769,0.5006834864616394,0.0,0.7244575551645184,981,108,108,36,0.3333333333333333,8,327,471,466,10.0,23.0,49.0,26.0,0.479167,0.289855,0.09259259259259259,0.21296296296296297,0.4537037037037037,0.24074074074074073
descriptors_no_extent_coarse_add_lipprop_extent,groups_IP_trans,4,double_coldsplit,0.7939918041229248,0.5002725124359131,0.0,0.6479859994938734,0.3418692877412127,3,29,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.793385922908783,0.496542751789093,0.0,0.6479859994938734,1089,71,70,23,0.32857142857142857,3,363,483,435,6.0,7.0,40.0,17.0,0.555967,0.333333,0.08571428571428572,0.1,0.5714285714285714,0.24285714285714285
descriptors_no_extent_coarse_add_lipprop_extent,groups_lipocalin,3,double_coldsplit,0.7955951690673828,0.49361708760261536,0.0,0.6839612285091526,0.36894489821083587,9,21,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.7989298105239868,0.5097296237945557,0.0,0.7163305238212603,981,108,108,36,0.3333333333333333,9,327,357,466,21.0,31.0,41.0,15.0,0.576389,0.477273,0.19444444444444445,0.28703703703703703,0.37962962962962965,0.1388888888888889
descriptors_no_extent_coarse_add_lipprop_extent,groups_START,4,double_coldsplit,0.7957279682159424,0.5055950880050659,0.0,0.7875839060596919,0.45957617999425066,3,28,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.7934696674346924,0.502459704875946,0.0,0.7875839060596919,879,153,154,65,0.42207792207792205,3,293,593,400,32.0,43.0,46.0,33.0,0.504581,0.457143,0.2077922077922078,0.2792207792207792,0.2987012987012987,0.21428571428571427
descriptors_no_extent_coarse_add_lipprop_extent,groups_lipocalin,0,double_coldsplit,0.796167254447937,0.5073956251144409,0.0,0.7163305238212603,0.3894216464668479,8,21,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.7908207178115845,0.5060223340988159,0.0,0.6870262190204902,981,108,108,36,0.3333333333333333,8,327,574,466,5.0,9.0,63.0,31.0,0.506944,0.2,0.046296296296296294,0.08333333333333333,0.5833333333333334,0.28703703703703703
descriptors_no_extent_coarse_add_lipprop_extent,groups_scp2,0,double_coldsplit,0.8572316765785217,0.5325114727020264,0.0,0.6511013099375234,0.3599206998363477,3,31,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.8573126792907715,0.5345216393470764,0.0,0.6511013099375234,1395,51,51,17,0.3333333333333333,3,465,101,1070,0.0,0.0,34.0,17.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
descriptors_no_extent_coarse_add_lipprop_extent,groups_scp2,2,double_coldsplit,0.8646889328956604,0.5356754660606384,0.0,0.6511013099375234,0.3599206998363477,3,31,"pocket_volume_per_sasa,pocket_elongation,pocket_flatness,buriedness_q50,apolar_sasa_share,aromatic_share,hydropathy_rim,ev28_q10,aromatic_share_rim,depth_q10,hydropathy_core,ev14_q10,hydropathy_mean,pocket_extent",0.8491246104240417,0.5337674617767334,0.0,0.6511013099375234,1395,51,51,17,0.3333333333333333,3,465,115,1070,16.0,21.0,13.0,1.0,0.661765,0.592593,0.3137254901960784,0.4117647058823529,0.2549019607843137,0.0196078431372549
