atom_idx,atomic_num,formal_charge,degree,hybridization,is_aromatic,is_in_ring,chiral_tag,chirality_possible,total_num_hs,mass,gasteiger_charge,chain_rank
0,6,0,3,3,0,0,0,0,0,12.011,0.3028395565321837,0.058823529411764705
1,6,0,2,4,0,0,0,0,2,12.011,0.04532375591773425,0.11764705882352941
2,6,0,2,4,0,0,0,0,2,12.011,-0.04278907208814712,0.17647058823529413
3,6,0,2,4,0,0,0,0,2,12.011,-0.05274809556864257,0.23529411764705882
4,6,0,2,4,0,0,0,0,2,12.011,-0.053290386593727083,0.29411764705882354
5,6,0,2,4,0,0,0,0,2,12.011,-0.05329480343824167,0.35294117647058826
6,6,0,2,4,0,0,0,0,2,12.011,-0.05301106192020358,0.4117647058823529
7,6,0,2,4,0,0,0,0,2,12.011,-0.0498250170248967,0.47058823529411764
8,6,0,2,4,0,0,0,0,2,12.011,-0.03507346739045196,0.5294117647058824
9,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215615837,0.5882352941176471
10,6,0,2,3,0,0,0,0,1,12.011,-0.08853928216145977,0.6470588235294118
11,6,0,2,4,0,0,0,0,2,12.011,-0.03507346876911375,0.7058823529411765
12,6,0,2,4,0,0,0,0,2,12.011,-0.04982518931521081,0.7647058823529411
13,6,0,2,4,0,0,0,0,2,12.011,-0.05302112295305338,0.8235294117647058
14,6,0,2,4,0,0,0,0,2,12.011,-0.05355769374956196,0.8823529411764706
15,6,0,2,4,0,0,0,0,2,12.011,-0.056171482041511185,0.9411764705882353
16,6,0,1,4,0,0,0,0,3,12.011,-0.06538238175449311,1.0
17,8,0,1,3,0,0,0,0,0,15.999,-0.25248586920066685,0.0
18,8,0,1,3,0,0,0,0,1,15.999,-0.481230389785217,0.11764705882352941
