atom_idx,atomic_num,formal_charge,degree,hybridization,is_aromatic,is_in_ring,chiral_tag,chirality_possible,total_num_hs,mass,gasteiger_charge
0,6,0,3,3,0,0,0,0,0,12.011,0.3028395565321837
1,6,0,2,4,0,0,0,0,2,12.011,0.04532375591772393
2,6,0,2,4,0,0,0,0,2,12.011,-0.04278907209374107
3,6,0,2,4,0,0,0,0,2,12.011,-0.05274809703842782
4,6,0,2,4,0,0,0,0,2,12.011,-0.05329057162616569
5,6,0,2,4,0,0,0,0,2,12.011,-0.05330575235772631
6,6,0,2,4,0,0,0,0,2,12.011,-0.053305969714820885
7,6,0,2,4,0,0,0,0,2,12.011,-0.0533057877508055
8,6,0,2,4,0,0,0,0,2,12.011,-0.05329502386401171
9,6,0,2,4,0,0,0,0,2,12.011,-0.05301106352471906
10,6,0,2,4,0,0,0,0,2,12.011,-0.04982501703074709
11,6,0,2,4,0,0,0,0,2,12.011,-0.03507346739570981
12,6,0,2,3,0,0,0,0,1,12.011,-0.08853928352511575
13,6,0,2,3,0,0,0,0,1,12.011,-0.08853945726910756
14,6,0,2,4,0,0,0,0,2,12.011,-0.03508353483841016
15,6,0,2,4,0,0,0,0,2,12.011,-0.05008764720437865
16,6,0,2,4,0,0,0,0,2,12.011,-0.055876722330081764
17,6,0,1,4,0,0,0,0,3,12.011,-0.065371434292695
18,8,0,1,3,0,0,0,0,0,15.999,-0.25248586920066685
19,8,0,1,3,0,0,0,0,1,15.999,-0.481230389785217
