atom_idx,atomic_num,formal_charge,degree,hybridization,is_aromatic,is_in_ring,chiral_tag,chirality_possible,total_num_hs,mass,gasteiger_charge
0,6,0,3,4,0,0,1,1,1,12.011,0.1595303424053433
1,8,0,2,3,0,0,0,0,0,15.999,-0.4562184192828146
2,6,0,3,3,0,0,0,0,0,12.011,0.3057660159699151
3,6,0,2,4,0,0,0,0,2,12.011,0.04552719496120998
4,6,0,2,4,0,0,0,0,2,12.011,-0.04248832936574637
5,6,0,2,4,0,0,0,0,2,12.011,-0.04926690717125624
6,6,0,2,4,0,0,0,0,2,12.011,-0.03504679753228047
7,6,0,2,3,0,0,0,0,1,12.011,-0.08822725747823519
8,6,0,2,3,0,0,0,0,1,12.011,-0.08475245819224916
9,6,0,2,4,0,0,0,0,2,12.011,-0.01690732871999103
10,6,0,2,3,0,0,0,0,1,12.011,-0.08444087541508269
11,6,0,2,3,0,0,0,0,1,12.011,-0.08444068523404982
12,6,0,2,4,0,0,0,0,2,12.011,-0.01689606769645086
13,6,0,2,3,0,0,0,0,1,12.011,-0.08444068523929397
14,6,0,2,3,0,0,0,0,1,12.011,-0.0844408768228585
15,6,0,2,4,0,0,0,0,2,12.011,-0.016907502884977985
16,6,0,2,3,0,0,0,0,1,12.011,-0.08476270749375747
17,6,0,2,3,0,0,0,0,1,12.011,-0.08850169801815914
18,6,0,2,4,0,0,0,0,2,12.011,-0.03792128052188181
19,6,0,1,4,0,0,0,0,3,12.011,-0.06188591273721217
20,8,0,1,3,0,0,0,0,0,15.999,-0.2522843352216869
21,6,0,2,4,0,0,0,0,2,12.011,0.09906656747298072
22,8,0,2,4,0,0,0,0,0,15.999,-0.2829430740535253
23,15,0,4,4,0,0,0,1,0,30.974,0.47227596434169106
24,8,0,1,3,0,0,0,0,0,15.999,-0.22810188935520817
25,8,0,1,4,0,0,0,0,1,15.999,-0.30248456362421466
26,8,0,2,4,0,0,0,0,0,15.999,-0.2779446964157726
27,6,0,3,4,0,1,1,1,1,12.011,0.12638649725833906
28,6,0,3,4,0,1,2,1,1,12.011,0.11191318061290899
29,8,0,1,4,0,0,0,0,1,15.999,-0.387468135662024
30,6,0,3,4,0,1,1,1,1,12.011,0.11101627535841153
31,8,0,1,4,0,0,0,0,1,15.999,-0.3874974559520351
32,6,0,3,4,0,1,2,1,1,12.011,0.11098813015307006
33,8,0,1,4,0,0,0,0,1,15.999,-0.3874979195054683
34,6,0,3,4,0,1,1,1,1,12.011,0.11101627535841153
35,8,0,1,4,0,0,0,0,1,15.999,-0.3874974559520351
36,6,0,3,4,0,1,1,1,1,12.011,0.11191318061290899
37,8,0,1,4,0,0,0,0,1,15.999,-0.387468135662024
38,6,0,2,4,0,0,0,0,2,12.011,0.13055667632880583
39,8,0,2,3,0,0,0,0,0,15.999,-0.46162817343595125
40,6,0,3,3,0,0,0,0,0,12.011,0.3054155730404699
41,6,0,2,4,0,0,0,0,2,12.011,0.04550308108716672
42,6,0,2,4,0,0,0,0,2,12.011,-0.04278333797097062
43,6,0,2,4,0,0,0,0,2,12.011,-0.052748008993202346
44,6,0,2,4,0,0,0,0,2,12.011,-0.0532905709611763
45,6,0,2,4,0,0,0,0,2,12.011,-0.05330575236085166
46,6,0,2,4,0,0,0,0,2,12.011,-0.05330597118459915
47,6,0,2,4,0,0,0,0,2,12.011,-0.05330597278327566
48,6,0,2,4,0,0,0,0,2,12.011,-0.05330597278910524
49,6,0,2,4,0,0,0,0,2,12.011,-0.0533059727891157
50,6,0,2,4,0,0,0,0,2,12.011,-0.0533059727891157
51,6,0,2,4,0,0,0,0,2,12.011,-0.05330597278911572
52,6,0,2,4,0,0,0,0,2,12.011,-0.05330597278912536
53,6,0,2,4,0,0,0,0,2,12.011,-0.0533059727943694
54,6,0,2,4,0,0,0,0,2,12.011,-0.05330597416583466
55,6,0,2,4,0,0,0,0,2,12.011,-0.053306145063143844
56,6,0,2,4,0,0,0,0,2,12.011,-0.05331603226985505
57,6,0,2,4,0,0,0,0,2,12.011,-0.053568642724643206
58,6,0,2,4,0,0,0,0,2,12.011,-0.056171667063192945
59,6,0,1,4,0,0,0,0,3,12.011,-0.06538238322279266
60,8,0,1,3,0,0,0,0,0,15.999,-0.25229764155829826
