atom_idx,atomic_num,formal_charge,degree,hybridization,is_aromatic,is_in_ring,chiral_tag,chirality_possible,total_num_hs,mass,gasteiger_charge
0,6,0,3,4,0,0,1,1,1,12.011,0.15953034239930103
1,8,0,2,3,0,0,0,0,0,15.999,-0.4562184203556896
2,6,0,3,3,0,0,0,0,0,12.011,0.3057658216009288
3,6,0,2,4,0,0,0,0,2,12.011,0.04551623840729172
4,6,0,2,4,0,0,0,0,2,12.011,-0.042783117609207943
5,6,0,2,4,0,0,0,0,2,12.011,-0.05274782226163406
6,6,0,2,4,0,0,0,0,2,12.011,-0.0532796220319439
7,6,0,2,4,0,0,0,0,2,12.011,-0.053010843096471874
8,6,0,2,4,0,0,0,0,2,12.011,-0.04982501542606592
9,6,0,2,4,0,0,0,0,2,12.011,-0.03507346738461364
10,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215613828
11,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215615858
12,6,0,2,4,0,0,0,0,2,12.011,-0.03507346739572399
13,6,0,2,4,0,0,0,0,2,12.011,-0.049825018407587185
14,6,0,2,4,0,0,0,0,2,12.011,-0.05301123579864953
15,6,0,2,4,0,0,0,0,2,12.011,-0.05330508334302209
16,6,0,2,4,0,0,0,0,2,12.011,-0.05356845769210082
17,6,0,2,4,0,0,0,0,2,12.011,-0.05617166559353792
18,6,0,1,4,0,0,0,0,3,12.011,-0.06538238321720632
19,8,0,1,3,0,0,0,0,0,15.999,-0.252284336940923
20,6,0,2,4,0,0,0,0,2,12.011,0.09906656747296869
21,8,0,2,4,0,0,0,0,0,15.999,-0.2829430740535253
22,15,0,4,4,0,0,0,1,0,30.974,0.47227596434169106
23,8,0,1,3,0,0,0,0,0,15.999,-0.22810188935520817
24,8,0,1,4,0,0,0,0,1,15.999,-0.30248456362421466
25,8,0,2,4,0,0,0,0,0,15.999,-0.2779446964157726
26,6,0,3,4,0,1,1,1,1,12.011,0.12638649725833906
27,6,0,3,4,0,1,2,1,1,12.011,0.11191318061290899
28,8,0,1,4,0,0,0,0,1,15.999,-0.387468135662024
29,6,0,3,4,0,1,1,1,1,12.011,0.11101627535841153
30,8,0,1,4,0,0,0,0,1,15.999,-0.3874974559520351
31,6,0,3,4,0,1,2,1,1,12.011,0.11098813015307006
32,8,0,1,4,0,0,0,0,1,15.999,-0.3874979195054683
33,6,0,3,4,0,1,1,1,1,12.011,0.11101627535841153
34,8,0,1,4,0,0,0,0,1,15.999,-0.3874974559520351
35,6,0,3,4,0,1,1,1,1,12.011,0.11191318061290899
36,8,0,1,4,0,0,0,0,1,15.999,-0.387468135662024
37,6,0,2,4,0,0,0,0,2,12.011,0.13055667632879375
38,8,0,2,3,0,0,0,0,0,15.999,-0.46162817343595125
39,6,0,3,3,0,0,0,0,0,12.011,0.30541557304048067
40,6,0,2,4,0,0,0,0,2,12.011,0.045503081092782956
41,6,0,2,4,0,0,0,0,2,12.011,-0.04278333650097684
42,6,0,2,4,0,0,0,0,2,12.011,-0.0527478239612063
43,6,0,2,4,0,0,0,0,2,12.011,-0.05327962203832768
44,6,0,2,4,0,0,0,0,2,12.011,-0.053010843096483504
45,6,0,2,4,0,0,0,0,2,12.011,-0.049825015426065926
46,6,0,2,4,0,0,0,0,2,12.011,-0.03507346738461364
47,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215613828
48,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215614884
49,6,0,2,4,0,0,0,0,2,12.011,-0.035073467390462444
50,6,0,2,4,0,0,0,0,2,12.011,-0.04982501703074705
51,6,0,2,4,0,0,0,0,2,12.011,-0.05301106352997276
52,6,0,2,4,0,0,0,0,2,12.011,-0.053295025240741124
53,6,0,2,4,0,0,0,0,2,12.011,-0.053305960030673456
54,6,0,2,4,0,0,0,0,2,12.011,-0.053316030800072294
55,6,0,2,4,0,0,0,0,2,12.011,-0.05356864271905036
56,6,0,2,4,0,0,0,0,2,12.011,-0.056171667063182704
57,6,0,1,4,0,0,0,0,3,12.011,-0.06538238322279266
58,8,0,1,3,0,0,0,0,0,15.999,-0.25229764155829826
