atom_idx,atomic_num,formal_charge,degree,hybridization,is_aromatic,is_in_ring,chiral_tag,chirality_possible,total_num_hs,mass,gasteiger_charge,chain_rank
0,15,0,4,4,0,0,0,1,0,30.974,0.4719078389303584,0.46153846153846156
1,8,0,2,4,0,0,0,0,0,15.999,-0.2829512293855384,0.4423076923076923
2,6,0,2,4,0,0,0,0,2,12.011,0.09906639761008129,0.4230769230769231
3,6,0,3,4,0,0,2,1,1,12.011,0.15953034261577942,0.40384615384615385
4,8,0,2,3,0,0,0,0,0,15.999,-0.45621828434164186,0.38461538461538464
5,6,0,3,3,0,0,0,0,0,12.011,0.305777379136254,0.36538461538461536
6,6,0,2,4,0,0,0,0,2,12.011,0.045810165682083584,0.34615384615384615
7,6,0,2,4,0,0,0,0,2,12.011,-0.039304223037204995,0.3269230769230769
8,6,0,2,4,0,0,0,0,2,12.011,-0.03450404456334801,0.3076923076923077
9,6,0,2,3,0,0,0,0,1,12.011,-0.08821173650594126,0.28846153846153844
10,6,0,2,3,0,0,0,0,1,12.011,-0.08475223916903231,0.2692307692307692
11,6,0,2,4,0,0,0,0,2,12.011,-0.016907327115851963,0.25
12,6,0,2,3,0,0,0,0,1,12.011,-0.08444087540915313,0.23076923076923078
13,6,0,2,3,0,0,0,0,1,12.011,-0.0844406852340394,0.21153846153846154
14,6,0,2,4,0,0,0,0,2,12.011,-0.016896067696441162,0.19230769230769232
15,6,0,2,3,0,0,0,0,1,12.011,-0.08444068523404982,0.17307692307692307
16,6,0,2,3,0,0,0,0,1,12.011,-0.0844408754150933,0.15384615384615385
17,6,0,2,4,0,0,0,0,2,12.011,-0.016907328725840734,0.1346153846153846
18,6,0,2,3,0,0,0,0,1,12.011,-0.0847524597925529,0.11538461538461539
19,6,0,2,3,0,0,0,0,1,12.011,-0.08822748279093615,0.09615384615384616
20,6,0,2,4,0,0,0,0,2,12.011,-0.03506238602438802,0.07692307692307693
21,6,0,2,4,0,0,0,0,2,12.011,-0.049834887801403216,0.057692307692307696
22,6,0,2,4,0,0,0,0,2,12.011,-0.05327372895608925,0.038461538461538464
23,6,0,2,4,0,0,0,0,2,12.011,-0.056160718138144945,0.019230769230769232
24,6,0,1,4,0,0,0,0,3,12.011,-0.06538219831714015,0.0
25,8,0,1,3,0,0,0,0,0,15.999,-0.25228411815046126,0.38461538461538464
26,6,0,2,4,0,0,0,0,2,12.011,0.1305566763297785,0.4230769230769231
27,8,0,2,3,0,0,0,0,0,15.999,-0.46162817343594925,0.4423076923076923
28,6,0,3,3,0,0,0,0,0,12.011,0.3054155730404699,0.46153846153846156
29,6,0,2,4,0,0,0,0,2,12.011,0.04550308108716672,0.4807692307692308
30,6,0,2,4,0,0,0,0,2,12.011,-0.04278333797097062,0.5
31,6,0,2,4,0,0,0,0,2,12.011,-0.052748008993202346,0.5192307692307693
