atom_idx,atomic_num,formal_charge,degree,hybridization,is_aromatic,is_in_ring,chiral_tag,chirality_possible,total_num_hs,mass,gasteiger_charge
0,6,0,3,4,0,0,2,1,1,12.011,0.15953024198029722
1,6,0,2,4,0,0,0,0,2,12.011,0.09906050943670008
2,8,0,2,4,0,0,0,0,0,15.999,-0.28308589304715187
3,15,0,4,4,0,0,0,0,0,30.974,0.46921178402565483
4,8,0,1,3,0,0,0,0,0,15.999,-0.22833140235750088
5,8,0,1,4,0,0,0,0,1,15.999,-0.30262769138926854
6,8,0,1,4,0,0,0,0,1,15.999,-0.30262769138926854
7,8,0,2,3,0,0,0,0,0,15.999,-0.45621842119844863
8,6,0,3,3,0,0,0,0,0,12.011,0.3057658215980826
9,6,0,2,4,0,0,0,0,2,12.011,0.045516238407285824
10,6,0,2,4,0,0,0,0,2,12.011,-0.042783117609207943
11,6,0,2,4,0,0,0,0,2,12.011,-0.05274782226163406
12,6,0,2,4,0,0,0,0,2,12.011,-0.0532796220319439
13,6,0,2,4,0,0,0,0,2,12.011,-0.053010843096471874
14,6,0,2,4,0,0,0,0,2,12.011,-0.04982501542606592
15,6,0,2,4,0,0,0,0,2,12.011,-0.03507346738461364
16,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215613828
17,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215614884
18,6,0,2,4,0,0,0,0,2,12.011,-0.035073467390462444
19,6,0,2,4,0,0,0,0,2,12.011,-0.04982501703074705
20,6,0,2,4,0,0,0,0,2,12.011,-0.05301106352997276
21,6,0,2,4,0,0,0,0,2,12.011,-0.053295025240741124
22,6,0,2,4,0,0,0,0,2,12.011,-0.053305960030673456
23,6,0,2,4,0,0,0,0,2,12.011,-0.053316030800072294
24,6,0,2,4,0,0,0,0,2,12.011,-0.05356864271905036
25,6,0,2,4,0,0,0,0,2,12.011,-0.056171667063182704
26,6,0,1,4,0,0,0,0,3,12.011,-0.06538238322279266
27,8,0,1,3,0,0,0,0,0,15.999,-0.2522843369409287
28,6,0,2,4,0,0,0,0,2,12.011,0.13055667549170843
29,8,0,2,3,0,0,0,0,0,15.999,-0.46162817343933366
30,6,0,3,3,0,0,0,0,0,12.011,0.3054155730404752
31,6,0,2,4,0,0,0,0,2,12.011,0.04550308109278294
32,6,0,2,4,0,0,0,0,2,12.011,-0.04278333650097684
33,6,0,2,4,0,0,0,0,2,12.011,-0.0527478239612063
34,6,0,2,4,0,0,0,0,2,12.011,-0.05327962203832768
35,6,0,2,4,0,0,0,0,2,12.011,-0.053010843096483504
36,6,0,2,4,0,0,0,0,2,12.011,-0.049825015426065926
37,6,0,2,4,0,0,0,0,2,12.011,-0.03507346738461364
38,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215613828
39,6,0,2,3,0,0,0,0,1,12.011,-0.08853928215614884
40,6,0,2,4,0,0,0,0,2,12.011,-0.0350734673904721
41,6,0,2,4,0,0,0,0,2,12.011,-0.049825017035991674
42,6,0,2,4,0,0,0,0,2,12.011,-0.053011064901440766
43,6,0,2,4,0,0,0,0,2,12.011,-0.053295196138035676
44,6,0,2,4,0,0,0,0,2,12.011,-0.053315847237370526
45,6,0,2,4,0,0,0,0,2,12.011,-0.05356864125486327
46,6,0,2,4,0,0,0,0,2,12.011,-0.056171667057600655
47,6,0,1,4,0,0,0,0,3,12.011,-0.06538238322278243
48,8,0,1,3,0,0,0,0,0,15.999,-0.25229764155829826
